objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1.23767E+18,175.8250041,-1.546442302,18.50144,16.68072,15.7353,15.23175,14.81631,5973,301,3,65,3.6944E+17,GALAXY,0.07736063,328,52282,526
1.23767E+18,176.4645631,22.22549612,18.80253,17.30815,16.45126,16.03157,15.6647,5183,301,3,296,2.82725E+18,GALAXY,0.02136467,2511,53882,413
1.23765E+18,58.28764162,0.935633356,18.00205,16.70538,16.16278,15.92646,15.80014,109,301,6,158,1.83876E+18,STAR,5.39E-05,1633,52998,612
1.23766E+18,117.0920309,27.91813204,16.80286,15.77424,15.52702,15.46405,15.47619,2864,301,6,61,2.31377E+18,STAR,-9.61E-05,2055,53729,151
1.23767E+18,222.3200656,13.04546119,18.73045,18.19329,18.06578,18.07292,17.85267,5322,301,1,86,6.16208E+18,QSO,0.8315052,5473,56033,120
1.23767E+18,152.4807359,22.01968422,19.55399,18.20431,17.75615,17.60063,17.58103,5137,301,5,263,3.57936E+18,STAR,-0.000164923,3179,54830,448
1.23765E+18,243.7292854,52.22928858,18.51945,17.47299,17.22581,17.15233,17.13737,2206,301,5,150,2.44998E+18,STAR,-0.000729791,2176,54243,71
1.23766E+18,181.527896,39.65817842,17.33416,15.85877,15.31575,15.11441,15.05059,3900,301,3,357,2.76077E+18,STAR,-0.00016489,2452,54178,232
1.23765E+18,322.0894221,11.03014167,18.56786,17.1419,16.4958,16.22014,16.07203,1739,301,3,55,2.20683E+18,STAR,-0.000592034,1960,53289,225
1.23767E+18,131.4793466,12.7845653,17.40454,16.78625,16.68016,16.61901,16.65321,5935,301,5,102,2.73383E+18,GALAXY,0.02977407,2428,53801,517
1.23767E+18,38.70667899,24.70607717,19.35746,17.84994,17.2096,16.97558,16.844,5817,301,2,120,2.67854E+18,STAR,4.92E-05,2379,53762,75
1.23766E+18,123.5874249,21.13947926,18.51482,17.57095,17.18193,16.94705,16.78049,4517,301,5,84,2.16624E+18,GALAXY,0.03759687,1924,53330,32
1.23766E+18,123.5171067,37.60080168,16.22124,15.32021,14.98265,14.84517,14.80836,2825,301,5,120,3.00622E+18,STAR,0.000339536,2670,54115,232
1.23766E+18,136.1053112,46.60531999,18.25147,16.98479,16.5289,16.63696,16.33264,2825,301,5,206,1.01227E+18,STAR,8.03E-05,899,52620,315
1.23765E+18,125.1105609,46.67165257,18.89251,17.70587,17.84359,18.13009,18.14377,1331,301,3,144,3.57368E+18,STAR,9.53E-05,3174,54821,253
1.23766E+18,115.8260069,20.13847388,19.39854,18.35847,17.88371,17.64601,17.54865,3560,301,5,44,1.42209E+18,GALAXY,0.1328872,1263,52708,292
1.23767E+18,237.6926337,13.46839549,19.00087,17.76039,17.06048,16.65281,16.38932,5330,301,2,59,2.83627E+18,GALAXY,0.1371296,2519,54570,465
1.23766E+18,47.42173126,0.996173526,19.54497,18.09495,17.57591,17.38,17.3082,3438,301,6,116,1.70473E+18,STAR,3.40E-05,1514,52931,420
1.23767E+18,169.394457,27.74662119,19.55769,19.469,19.24376,19.25563,19.37844,5112,301,6,389,1.27869E+19,QSO,1.32038,11357,58522,99
1.23765E+18,210.4881279,-1.185782859,18.89368,17.3616,16.76858,16.45172,16.31502,752,301,1,447,3.38896E+17,GALAXY,0.02544127,301,51942,1
1.23768E+18,40.08346891,0.922488708,18.03083,16.91169,16.53751,16.37685,16.35486,7717,301,1,597,7.9503E+17,STAR,-2.56E-05,706,52199,525
1.23766E+18,134.1362165,32.63924218,19.028,17.10793,16.18917,15.75943,15.41873,3606,301,4,72,1.43115E+18,GALAXY,0.06554337,1271,52974,488
1.23768E+18,331.7595385,31.14451415,18.73262,18.16071,17.3295,16.83789,16.55017,8156,301,5,75,8.67862E+18,GALAXY,0.206708,7708,57664,672
1.23765E+18,156.5897075,5.065310103,19.3586,18.15854,17.5051,17.14535,16.92447,2126,301,5,250,6.4861E+17,GALAXY,0.178681,576,52325,334
1.23766E+18,230.417544,-1.129539262,19.18482,18.1708,17.74002,17.56429,17.47685,2379,301,5,142,4.51721E+18,STAR,0.000352962,4012,55327,368
1.23767E+18,232.7808369,58.73608085,17.84256,17.65928,17.59293,17.29082,17.27369,6122,301,2,43,7.64513E+18,QSO,1.720695,6790,56430,986
1.23766E+18,200.8557184,14.62153905,18.9376,17.80401,17.16492,16.75868,16.56726,3971,301,4,17,1.99745E+18,GALAXY,0.1537746,1774,53759,390
1.23766E+18,331.5746064,0.164604654,19.44901,17.44716,16.67371,16.40801,16.25708,4192,301,4,166,1.66083E+18,STAR,-0.000183124,1475,52903,471
1.23766E+18,333.0494901,0.190622767,17.63919,16.48201,16.02307,15.83084,15.75095,4192,301,4,176,1.66088E+18,STAR,-0.000272554,1475,52903,635
1.23768E+18,359.3403727,-7.962327935,19.4155,17.42281,16.50128,16.05428,15.67571,8100,301,2,315,8.04691E+18,GALAXY,0.07813668,7147,56574,378
1.23766E+18,237.4485977,51.3802453,18.55781,17.65878,17.28757,16.93345,16.81343,2248,301,2,62,6.95858E+17,GALAXY,0.06737303,618,52049,187
1.23765E+18,124.626174,44.60572289,18.34628,17.47832,17.0785,16.81289,16.64862,2076,301,5,144,6.15986E+17,GALAXY,0.05564599,547,51959,431
1.23765E+18,126.124278,45.8613144,19.02337,17.59137,16.75343,16.32425,15.98708,2076,301,5,155,6.17114E+17,GALAXY,0.1253699,548,51986,440
1.23766E+18,186.6213426,14.39852745,19.02307,18.05273,17.74786,17.63799,17.64401,4381,301,2,105,1.98949E+18,STAR,0.000298673,1767,53436,102
1.23766E+18,149.3983216,45.39406837,19.49231,17.78558,17.128,16.88627,16.77788,2964,301,6,161,3.59512E+18,STAR,-5.09E-05,3193,54830,433
1.23766E+18,141.1058046,36.45517442,18.90132,18.00624,17.71513,17.34637,17.30017,3560,301,5,227,1.43451E+18,GALAXY,0.1384372,1274,52995,414
1.23766E+18,209.4252405,40.6585865,19.17962,17.29376,16.3038,15.73421,15.34596,3893,301,5,297,1.55164E+18,QSO,0.09456869,1378,53061,536
1.23768E+18,11.34042064,3.688582769,18.78235,17.80082,17.45737,17.32614,17.27579,7712,301,6,405,9.85286E+18,STAR,-0.000307443,8751,57685,390
1.23767E+18,31.70647681,14.21718916,19.28366,17.55281,16.66409,16.24316,15.93647,5934,301,5,18,4.80924E+17,GALAXY,0.1090489,427,51900,600
1.23767E+18,190.061622,34.68705662,18.20245,16.82236,16.18971,15.86616,15.59921,4552,301,3,128,2.27446E+18,GALAXY,0.03950401,2020,53431,504
1.23767E+18,206.6749207,18.21432484,19.53349,18.21409,17.68586,17.45686,17.39417,5308,301,2,99,3.29894E+18,STAR,-0.000191625,2930,54589,199
1.23766E+18,133.0782674,32.05659575,18.44037,16.69995,15.84931,15.44202,15.13748,3606,301,4,65,1.43109E+18,GALAXY,0.06689625,1271,52974,274
1.23766E+18,134.0196724,32.69417565,19.53437,17.71172,16.80674,16.37705,16.04583,3606,301,4,72,1.43115E+18,GALAXY,0.07384226,1271,52974,485
1.23766E+18,127.2761376,38.93391585,18.93034,17.74919,17.26802,17.08328,16.98997,2825,301,2,140,3.54998E+18,STAR,0.000458988,3153,54790,66
1.23766E+18,349.3726855,14.48338052,18.55159,17.16204,16.37675,15.93344,15.5982,2566,301,4,240,8.37833E+17,GALAXY,0.09393282,744,52251,595
1.23767E+18,178.8397342,35.63652638,18.76881,16.90267,16.0515,15.65578,15.35054,4552,301,5,67,2.36785E+18,GALAXY,0.06710834,2103,53467,314
1.23765E+18,212.3327031,0.148343302,18.56063,19.01776,19.57571,20.01021,20.09951,752,301,4,459,4.54208E+18,STAR,-0.000292385,4034,55635,716
1.23766E+18,247.659808,26.10035842,19.28102,17.36929,16.50176,16.07995,15.74462,3926,301,3,154,1.58528E+18,GALAXY,0.04686533,1408,52822,43
1.23765E+18,202.2104753,-0.065376534,19.3329,17.6417,16.7974,16.40315,16.1135,1404,301,3,22,3.34422E+17,GALAXY,0.1008041,297,51959,109
1.23766E+18,177.291878,39.03125751,18.78024,17.34738,16.83482,16.47783,16.25473,3900,301,2,335,2.21806E+18,GALAXY,0.05555582,1970,53386,122
1.23768E+18,29.62952408,1.071316416,18.07587,16.36027,15.73658,15.54219,15.4645,7717,301,1,527,8.25528E+18,STAR,-1.78E-05,7332,56683,667
1.23767E+18,242.1651564,19.64427663,19.29648,19.00403,18.49527,18.19272,17.94066,4570,301,1,231,3.3407E+18,QSO,0.2506619,2967,54584,568
1.23767E+18,130.2078115,12.01328687,19.5685,18.88459,18.59468,18.28048,18.22093,5935,301,4,92,2.73159E+18,GALAXY,0.1551929,2426,53795,573
1.23766E+18,230.0494287,29.19844436,19.42327,17.46389,16.44319,16.00725,15.64773,4512,301,5,202,2.07852E+18,GALAXY,0.1109394,1846,54173,406
1.23766E+18,255.5413504,27.50904631,19.30182,18.28203,17.68661,17.10854,22.85313,3705,301,3,374,3.18523E+18,GALAXY,0.07940405,2829,54623,216
1.23767E+18,115.3428396,15.65539635,16.76196,16.59786,16.94207,17.21981,17.47387,6597,301,1,132,5.06329E+18,STAR,-7.99E-05,4497,55564,432
1.23768E+18,335.9294423,2.546431912,18.03444,17.04743,16.687,16.53746,16.47077,7712,301,4,169,1.277E+19,STAR,-0.00030437,11342,58425,293
1.23768E+18,318.4985794,6.791723955,19.49549,18.4589,17.29881,16.71295,16.38074,7772,301,3,35,4.59256E+18,GALAXY,0.1838129,4079,55363,58
1.23765E+18,4.311860405,-10.46099731,18.93871,17.72572,16.98714,16.57652,16.32057,1740,301,2,50,7.34117E+17,GALAXY,0.1481896,652,52138,111
1.23765E+18,16.64535626,-10.34720808,19.00121,17.90083,17.51291,17.19736,17.01066,1740,301,2,131,7.42029E+17,GALAXY,0.04196116,659,52199,223
1.23767E+18,151.712563,20.44250707,18.71803,17.53984,17.49006,17.54269,17.571,5137,301,2,255,3.5793E+18,STAR,0.000867459,3179,54830,233
1.23768E+18,15.38300474,19.16770615,19.36913,18.85403,18.77218,18.71633,18.559,7913,301,2,55,8.58395E+18,QSO,0.7138391,7624,57039,328
1.23765E+18,12.11584653,-9.676344856,18.97883,17.92835,17.44939,17.10059,16.94295,1740,301,4,102,7.38755E+17,GALAXY,0.1206375,656,52148,599
1.23766E+18,204.4009571,45.07847623,19.15011,18.12868,17.78691,17.66102,17.61501,3699,301,2,112,1.64952E+18,STAR,-0.000308765,1465,53082,267
1.23765E+18,156.8723216,63.47307843,19.48583,18.08307,17.12419,16.66385,16.38735,1302,301,6,295,8.69307E+17,GALAXY,0.1894765,772,52375,407
1.23766E+18,200.0221673,47.08310521,19.52551,17.68857,16.7291,16.32255,15.98629,3699,301,5,89,1.6451E+18,GALAXY,0.1164134,1461,53062,586
1.23766E+18,205.4178659,46.24411872,18.86071,17.05857,16.27137,15.85721,15.56396,3699,301,5,115,1.64957E+18,GALAXY,0.06138999,1465,53082,476
1.23767E+18,143.0926962,15.29505239,17.87302,16.724,16.30988,16.18343,16.13326,5935,301,4,179,3.59849E+18,STAR,3.27E-05,3196,54834,429
1.23765E+18,110.1677137,-0.037493551,19.20811,17.89608,17.33499,17.13587,17.00912,308,301,3,26,8.38803E+18,STAR,2.61E-05,7450,56722,267
1.23767E+18,311.7585154,1.766400689,16.45257,15.22042,14.65112,14.38768,14.2396,4832,301,1,432,3.16949E+18,STAR,-0.000467187,2815,54414,290
1.23765E+18,355.8664596,15.95386281,19.22527,17.70124,17.13358,16.92656,16.82028,1739,301,6,276,2.1326E+18,STAR,-0.000236737,1894,53240,526
1.23765E+18,356.2806279,15.98039282,19.1807,18.08067,17.6011,17.38816,17.29657,1739,301,6,279,3.52422E+18,STAR,-0.000969873,3130,54740,568
1.23766E+18,121.5204009,35.77318304,18.6018,17.55751,17.25207,17.13934,17.14592,2825,301,5,104,1.05339E+19,STAR,-8.70E-06,9356,57809,12
1.23767E+18,220.005703,25.00710684,19.38164,18.26387,17.81935,17.55762,17.4492,4649,301,3,235,2.40844E+18,GALAXY,0.03419822,2139,53878,497
1.23767E+18,222.2445197,24.25755381,19.43441,18.25222,17.72819,17.38804,17.18223,4649,301,3,250,2.41285E+18,GALAXY,0.07023814,2143,54184,186
1.23766E+18,224.6250406,-1.644583075,18.64055,17.49147,17.43686,17.51257,17.56418,2334,301,4,192,1.03712E+18,STAR,-0.000138917,921,52380,594
1.23767E+18,195.2631664,35.37680507,18.28257,18.24579,18.05381,17.97681,17.39994,4552,301,5,156,2.2699E+18,QSO,0.3236074,2016,53799,314
1.23765E+18,163.9571797,3.223370953,19.38494,19.14425,18.74875,18.60647,18.63622,1462,301,6,258,5.72051E+17,QSO,1.1347,508,52366,340
1.23766E+18,184.9007451,7.87466022,19.33086,18.49172,18.19844,18.10902,18.08396,3842,301,4,26,6.07664E+18,STAR,0.000553722,5397,55944,568
1.23767E+18,229.0097751,20.41707668,19.52695,18.53679,18.17557,18.06412,18.03438,4670,301,3,207,2.42747E+18,STAR,-0.000430044,2156,54525,112
1.23765E+18,329.8608625,12.33373918,18.7823,17.59122,17.14329,16.90819,16.70081,1739,301,3,106,8.26538E+17,GALAXY,0.02998062,734,52224,462
1.23768E+18,345.1873402,11.24458161,17.62992,16.60747,16.29062,16.16349,16.11329,7773,301,2,213,5.68692E+18,STAR,-0.000932744,5051,56214,12
1.23766E+18,155.0418101,34.72957541,19.33772,17.6547,16.92461,16.62582,16.45875,4518,301,6,180,3.54886E+18,STAR,5.97E-05,3152,54801,88
1.23765E+18,130.1258712,53.19020562,18.36342,16.52342,15.77369,15.49122,15.36015,1411,301,2,49,2.6076E+18,STAR,-4.30E-05,2316,53757,59
1.23766E+18,207.5683612,35.20415432,19.35317,18.84414,18.62006,18.54755,18.37749,4512,301,3,69,9.99586E+18,QSO,0.7739118,8878,57785,448
1.23766E+18,227.3634466,29.3684266,16.91561,17.32033,17.83363,18.1911,18.51497,4512,301,3,188,2.07739E+18,STAR,-0.000146228,1845,54144,397
1.23766E+18,239.8481202,31.77537713,19.21188,18.07827,17.7737,17.51021,17.38771,3926,301,3,95,1.58198E+18,GALAXY,0.05494118,1405,52826,342
1.23767E+18,147.2590309,16.19812001,19.29663,18.34211,17.99434,17.86331,17.83641,5935,301,4,206,1.07895E+19,STAR,0.000701401,9583,57809,48
1.23767E+18,122.2179952,34.52634164,19.50938,17.6921,16.80678,16.40571,16.10933,6709,301,4,53,1.00335E+18,GALAXY,0.09588382,891,52584,626
1.23767E+18,119.1072717,33.73895506,18.37434,17.16325,16.59763,16.42309,16.15691,6709,301,4,35,1.00325E+18,GALAXY,0.04151752,891,52584,273
1.23766E+18,229.8078101,-1.172941874,19.29936,18.1778,17.72066,17.54191,17.47419,2379,301,5,138,1.04044E+18,STAR,0.000105388,924,52409,382
1.23768E+18,76.24884869,-2.716244643,19.29539,17.40516,16.70463,16.44409,16.37746,7178,301,4,58,3.61318E+18,STAR,-4.96E-07,3209,54906,607
1.23765E+18,210.0164775,3.924162188,19.58006,17.70593,16.7491,16.33185,15.97441,2190,301,2,187,9.6379E+17,GALAXY,0.07512919,856,52339,71
1.23766E+18,137.4684748,43.87887493,19.29924,18.1433,17.71518,17.47768,17.43733,2777,301,3,207,9.36817E+17,GALAXY,0.09349865,832,52312,249
1.23767E+18,16.31243103,-0.519893993,18.9152,17.69677,17.2517,16.97809,16.86822,4858,301,2,463,4.45895E+17,GALAXY,0.06607476,396,51816,142
1.23767E+18,100.0881647,37.66194117,17.01515,15.77806,15.35955,15.20504,15.13404,6573,301,5,131,3.01978E+18,STAR,-4.79E-05,2682,54401,426
1.23767E+18,105.4087129,39.42895191,17.60018,16.46935,16.1913,16.10589,16.08194,6573,301,5,162,3.30799E+18,STAR,4.88E-05,2938,54526,358
1.23767E+18,111.2793162,40.90833509,16.95848,15.79699,15.38026,15.21666,15.14981,6573,301,5,193,2.09874E+18,STAR,9.01E-05,1864,53313,232
1.23766E+18,257.3895302,31.50262339,18.92277,16.87555,16.18663,15.75665,15.41758,2248,301,2,227,1.0989E+18,GALAXY,0.05490427,976,52413,81
1.23765E+18,118.5966153,38.65324444,18.49987,17.31774,16.76996,16.4061,16.20144,2076,301,5,94,6.12562E+17,GALAXY,0.121987,544,52201,265
1.23766E+18,143.1587792,30.2531303,18.9432,16.83001,15.9823,15.69096,15.55209,4508,301,5,208,3.28099E+18,STAR,-3.28E-05,2914,54533,431
1.23766E+18,169.6182993,53.57683192,17.96384,16.79856,16.1071,15.7035,15.45756,2821,301,2,142,1.14061E+18,GALAXY,0.1408422,1013,52707,254
1.23766E+18,255.4515998,20.7419955,19.27372,19.07554,19.01284,18.75811,18.81981,3926,301,5,213,1.60453E+18,QSO,1.52053,1425,52913,434
1.23767E+18,106.9769142,11.92275912,17.99657,16.23827,15.55566,15.27177,15.12165,6597,301,1,72,3.05345E+18,STAR,0.000217567,2712,54409,25
1.23768E+18,357.1486946,26.46452314,19.52951,19.22614,19.24594,19.07644,18.87459,8103,301,2,78,8.66617E+18,QSO,0.4589863,7697,57574,438
1.23766E+18,225.3653413,30.22225329,18.74228,18.82395,18.46322,18.42923,18.48223,4512,301,3,175,2.07621E+18,QSO,1.423815,1844,54138,200
1.23766E+18,201.9046802,36.16502823,19.38153,18.28259,17.86838,17.72071,17.64133,4512,301,3,38,2.36668E+18,STAR,-0.00041876,2102,54115,122
1.23766E+18,186.1752775,4.273297602,18.98016,17.09107,16.2196,15.77817,15.46359,2247,301,2,169,3.24264E+18,GALAXY,0.07912616,2880,54509,165
1.23765E+18,173.2778972,-1.319695771,18.77123,17.63198,17.65979,17.72033,17.82962,1140,301,6,136,3.64004E+18,STAR,0.000208493,3233,54891,35
1.23768E+18,39.72677269,0.799085865,19.39213,18.45396,18.16841,18.07828,18.03834,7717,301,1,595,7.636E+18,STAR,0.000728222,6782,56572,526
1.23767E+18,184.1640737,30.33719121,19.23149,17.93726,17.51873,17.24163,17.22237,5071,301,4,442,2.5109E+18,GALAXY,0.0796463,2230,53799,509
1.23766E+18,240.7944507,38.11605098,19.25496,18.01981,17.52919,17.3566,17.28577,3180,301,2,222,1.18789E+18,STAR,-0.000722115,1055,52761,230
1.23767E+18,136.2917758,11.43992671,18.72665,17.80581,17.52472,17.41951,17.41767,5972,301,3,139,5.96302E+18,STAR,0.000671047,5296,55922,920
1.23766E+18,150.2614343,70.1727445,19.56708,18.29227,17.67728,17.31789,17.152,4294,301,6,241,2.11571E+18,GALAXY,0.0769135,1879,54478,529
1.23766E+18,131.4833546,42.06718028,19.16779,18.99845,18.90167,18.69013,18.62855,2825,301,2,170,1.00882E+18,QSO,1.66943,896,52592,52
1.23767E+18,141.7604657,15.34825958,19.19817,17.94529,17.2935,16.92779,16.67832,5935,301,5,171,2.90381E+18,GALAXY,0.07717938,2579,54068,398
1.23766E+18,179.82126,43.4164691,19.18355,18.35585,18.05986,17.93838,17.9184,3840,301,6,150,1.63039E+18,STAR,-0.000911307,1448,53120,331
1.23767E+18,189.5088186,22.63411123,19.10624,18.03294,17.44311,17.26733,17.21034,5194,301,4,491,3.79882E+18,STAR,0.000569197,3374,54948,133
1.23767E+18,190.5444031,22.48377837,18.86924,17.75356,17.38916,17.247,17.18568,5194,301,4,498,2.9815E+18,STAR,0.000334684,2648,54485,431
1.23765E+18,356.1307793,15.94286948,18.73181,17.60305,17.69474,17.77551,17.87586,1739,301,6,278,3.52421E+18,STAR,-0.000547066,3130,54740,523
1.23767E+18,104.4550059,66.90766191,18.06427,16.73979,16.23738,16.06886,15.99879,5060,301,6,132,2.63133E+18,STAR,-0.000267014,2337,53740,362
1.23766E+18,169.8627813,53.58545183,19.23581,17.6679,16.74132,16.30317,15.96259,2821,301,2,143,1.1406E+18,GALAXY,0.1412286,1013,52707,217
1.23766E+18,163.9727882,42.90414974,19.55533,18.49994,18.09801,17.94898,17.88064,3813,301,3,125,3.66934E+18,STAR,0.000439446,3259,54885,107
1.23766E+18,192.1940623,44.7601738,17.92471,17.00418,16.68444,16.56331,16.54867,3813,301,3,261,9.42964E+18,STAR,-0.000299341,8375,57520,834
1.23766E+18,240.1851073,46.12563649,19.42349,17.75961,16.97984,16.59457,16.31441,3226,301,6,45,1.31633E+18,GALAXY,0.04213809,1169,52753,562
1.23766E+18,243.2516386,43.80581081,18.08492,17.19962,16.82851,16.54195,16.4516,3226,301,6,66,9.16562E+17,GALAXY,0.09978048,814,52443,288
1.23767E+18,234.0340931,22.04068581,19.12586,18.19725,17.87085,17.73267,17.71889,4671,301,2,38,4.44645E+18,STAR,-0.000327602,3949,55650,997
1.23767E+18,243.5055235,17.91294361,18.2085,16.53661,15.93867,15.73226,15.64524,4671,301,2,104,2.4512E+18,STAR,-4.62E-05,2177,54557,414
1.23767E+18,234.3439142,17.04932962,19.4742,17.88607,17.08646,16.65017,16.32129,5323,301,4,39,3.14702E+18,GALAXY,0.09226763,2795,54563,464
1.23767E+18,0.514521078,-4.350221613,17.42567,16.42614,16.09712,15.96319,15.9239,6361,301,3,25,2.95447E+18,STAR,-4.96E-05,2624,54380,385
1.23767E+18,0.96430067,-5.413381644,19.21504,18.23899,17.90288,17.79751,17.75523,6361,301,3,33,7.91962E+18,STAR,-0.000667929,7034,56564,138
1.23766E+18,237.65159,51.39802909,18.43566,16.71146,15.99687,15.61761,15.34219,2248,301,2,62,6.95837E+17,GALAXY,0.05016548,618,52049,111
1.23766E+18,226.6251831,44.18210757,19.15323,17.82041,17.28,17.06077,16.95024,3918,301,3,196,3.81685E+18,STAR,5.33E-05,3390,54945,194
1.23766E+18,133.844308,32.49249676,19.52102,18.05434,17.33867,16.9201,16.64203,3606,301,4,70,1.43115E+18,GALAXY,0.0760745,1271,52974,477
1.23766E+18,134.2815428,32.81196217,19.57295,17.69205,16.83863,16.42546,16.09588,3606,301,4,73,1.43115E+18,GALAXY,0.06408069,1271,52974,460
1.23767E+18,147.1785541,16.14813999,19.23561,18.94226,18.71678,18.49087,18.39756,5935,301,4,206,1.07908E+19,QSO,1.735351,9584,57786,486
1.23765E+18,194.8630303,68.3498937,19.48535,17.51679,16.58776,16.17652,15.81653,1412,301,6,193,5.57465E+17,GALAXY,0.09933908,495,51988,525
1.23765E+18,184.0306193,-2.238253714,17.86776,16.60404,15.89006,15.46714,15.21972,1140,301,4,208,3.73974E+17,QSO,0.1006098,332,52367,639
1.23766E+18,253.8952356,39.7032757,19.28336,18.13715,18.17786,18.24847,18.35918,2335,301,6,44,2.46808E+18,STAR,-0.001454677,2192,54232,391
1.23766E+18,254.7895462,38.72347713,17.99958,16.26862,15.59345,15.33927,15.23079,2335,301,6,52,2.45565E+18,STAR,-2.15E-05,2181,53524,235
1.23766E+18,198.4198436,46.81106537,18.12814,17.19946,16.89557,16.73619,16.58856,3699,301,4,82,1.64505E+18,GALAXY,0.0298836,1461,53062,393
1.23767E+18,346.2989194,22.25751691,17.48383,16.34096,15.82576,15.59164,15.48071,6354,301,1,178,2.95334E+18,STAR,-0.000600067,2623,54328,383
1.23766E+18,36.63676023,-1.218301391,19.08523,17.97946,17.45504,17.12166,16.95452,4263,301,1,360,4.07023E+18,GALAXY,0.1081958,3615,55179,362
1.23765E+18,208.1746121,66.02208829,18.5948,16.78039,15.90489,15.42641,15.04075,1412,301,4,230,5.59589E+17,GALAXY,0.07018613,497,51989,62
1.23767E+18,157.6240313,30.77260193,19.01583,17.61128,17.15859,16.93383,16.75663,4576,301,1,293,2.20567E+18,GALAXY,0.04404788,1959,53440,104
1.23766E+18,198.4196843,47.533219,18.96543,17.71033,17.01655,16.63465,16.37758,3716,301,5,99,1.64504E+18,GALAXY,0.1042068,1461,53062,366
1.23767E+18,39.92286043,29.17409876,18.83314,17.17159,16.50847,16.25446,16.11178,5934,301,4,130,2.74959E+18,STAR,-0.000352119,2442,54065,524
1.23766E+18,119.0745444,16.74556264,18.84172,17.56474,17.46434,17.49288,17.558,4517,301,2,44,2.34202E+18,STAR,0.000210426,2080,53350,536
1.23766E+18,130.8632389,23.54217897,17.94408,16.59011,16.04457,15.87492,15.8118,4517,301,2,131,3.79781E+18,STAR,-0.000214548,3373,54940,551
1.23766E+18,109.345862,39.85243642,19.46342,18.42369,18.31182,18.19953,18.15644,4264,301,5,19,3.60856E+18,STAR,-0.000144672,3205,54848,177
1.23765E+18,173.0353839,66.86775111,16.44035,14.94951,14.42559,14.26519,14.19817,1412,301,3,138,3.21787E+18,STAR,-0.000269013,2858,54498,159
1.23766E+18,247.1630826,39.55283743,16.11433,14.15053,13.35315,12.9114,12.62469,3225,301,4,238,1.31959E+18,GALAXY,0.0267289,1172,52759,119
1.23766E+18,30.01713688,-1.146466596,19.28362,17.32632,16.37614,15.97306,15.64226,4263,301,1,316,4.53761E+17,GALAXY,0.08006936,403,51871,84
1.23766E+18,129.2159777,44.46840013,19.01432,17.8263,17.19786,16.78235,16.52075,2243,301,4,95,8.58073E+17,GALAXY,0.1351107,762,52232,500
